IDucznia;Ocena;Data;IDprzedmiotu
1;1;2009-04-04;3
10;5;2009-04-04;1
22;1;2009-04-04;6
25;2;2009-04-04;6
40;1;2009-04-04;7
40;2;2009-04-04;6
42;2;2009-04-04;2
43;2;2009-04-04;4
85;4;2009-04-04;2
88;3;2009-04-04;6
98;2;2009-04-04;6
138;1;2009-04-04;4
138;4;2009-04-04;5
139;3;2009-04-04;8
139;3;2009-04-04;9
150;5;2009-04-04;6
164;4;2009-04-04;9
177;4;2009-04-04;10
206;3;2009-04-04;8
208;4;2009-04-04;11
209;4;2009-04-04;7
209;2;2009-04-04;4
252;2;2009-04-04;8
274;2;2009-04-04;5
276;1;2009-04-04;8
287;2;2009-04-04;3
290;1;2009-04-04;3
294;5;2009-04-04;1
300;1;2009-04-04;6
301;2;2009-04-04;6
308;1;2009-04-04;7
308;2;2009-04-04;6
309;2;2009-04-04;2
309;2;2009-04-04;4
327;4;2009-04-04;2
328;3;2009-04-04;6
333;2;2009-04-04;6
349;1;2009-04-04;4
349;4;2009-04-04;5
349;3;2009-04-04;8
349;3;2009-04-04;9
354;5;2009-04-04;6
360;4;2009-04-04;9
366;4;2009-04-04;10
378;3;2009-04-04;8
379;4;2009-04-04;8
380;4;2009-04-04;7
380;2;2009-04-04;11
399;2;2009-04-04;8
408;2;2009-04-04;5
408;1;2009-04-04;8
413;2;2009-04-04;3
2;3;2009-04-05;1
8;2;2009-04-05;5
10;4;2009-04-05;9
12;5;2009-04-05;9
23;2;2009-04-05;9
28;5;2009-04-05;6
36;2;2009-04-05;2
49;3;2009-04-05;8
62;5;2009-04-05;6
74;3;2009-04-05;8
78;2;2009-04-05;7
82;5;2009-04-05;9
90;5;2009-04-05;4
92;3;2009-04-05;8
98;1;2009-04-05;9
99;3;2009-04-05;7
104;1;2009-04-05;2
112;4;2009-04-05;5
129;5;2009-04-05;9
142;3;2009-04-05;2
145;3;2009-04-05;6
174;2;2009-04-05;6
176;3;2009-04-05;7
179;3;2009-04-05;11
193;3;2009-04-05;7
201;3;2009-04-05;1
208;4;2009-04-05;6
211;5;2009-04-05;8
221;4;2009-04-05;9
233;1;2009-04-05;2
245;3;2009-04-05;4
246;4;2009-04-05;9
255;4;2009-04-05;7
261;2;2009-04-05;1
262;4;2009-04-05;5
270;2;2009-04-05;5
291;3;2009-04-05;1
293;2;2009-04-05;5
294;4;2009-04-05;9
295;5;2009-04-05;9
300;2;2009-04-05;9
302;5;2009-04-05;6
306;2;2009-04-05;2
312;3;2009-04-05;8
318;5;2009-04-05;6
323;3;2009-04-05;8
324;2;2009-04-05;7
326;5;2009-04-05;9
329;5;2009-04-05;4
331;3;2009-04-05;8
333;1;2009-04-05;9
334;3;2009-04-05;11
336;1;2009-04-05;2
339;4;2009-04-05;5
345;5;2009-04-05;9
350;3;2009-04-05;2
352;3;2009-04-05;6
364;2;2009-04-05;6
366;3;2009-04-05;7
367;3;2009-04-05;8
373;3;2009-04-05;7
376;3;2009-04-05;1
379;4;2009-04-05;6
381;5;2009-04-05;8
385;4;2009-04-05;9
390;1;2009-04-05;2
395;3;2009-04-05;4
396;4;2009-04-05;9
400;4;2009-04-05;7
402;2;2009-04-05;1
403;4;2009-04-05;5
406;2;2009-04-05;5
24;4;2009-04-06;2
26;4;2009-04-06;6
36;3;2009-04-06;7
39;5;2009-04-06;9
46;2;2009-04-06;4
70;4;2009-04-06;7
80;3;2009-04-06;3
91;2;2009-04-06;11
93;1;2009-04-06;3
110;1;2009-04-06;8
112;3;2009-04-06;5
117;4;2009-04-06;9
119;3;2009-04-06;6
133;2;2009-04-06;5
134;2;2009-04-06;4
139;4;2009-04-06;8
153;1;2009-04-06;3
154;4;2009-04-06;9
155;2;2009-04-06;8
168;3;2009-04-06;8
172;5;2009-04-06;3
178;2;2009-04-06;4
184;4;2009-04-06;2
186;4;2009-04-06;10
188;3;2009-04-06;7
188;3;2009-04-06;7
200;2;2009-04-06;9
203;2;2009-04-06;8
207;1;2009-04-06;4
208;3;2009-04-06;8
209;2;2009-04-06;5
215;4;2009-04-06;3
225;1;2009-04-06;5
234;2;2009-04-06;5
255;3;2009-04-06;9
256;2;2009-04-06;11
259;5;2009-04-06;7
301;4;2009-04-06;2
302;4;2009-04-06;6
306;3;2009-04-06;7
307;5;2009-04-06;9
311;2;2009-04-06;4
321;4;2009-04-06;7
325;3;2009-04-06;3
330;2;2009-04-06;7
331;1;2009-04-06;3
338;1;2009-04-06;8
339;3;2009-04-06;5
341;4;2009-04-06;9
342;3;2009-04-06;6
347;2;2009-04-06;5
347;2;2009-04-06;4
349;4;2009-04-06;8
355;1;2009-04-06;3
356;4;2009-04-06;9
356;2;2009-04-06;8
362;3;2009-04-06;8
364;5;2009-04-06;3
367;2;2009-04-06;4
369;4;2009-04-06;2
370;4;2009-04-06;10
371;3;2009-04-06;7
371;3;2009-04-06;7
376;2;2009-04-06;11
377;2;2009-04-06;8
379;1;2009-04-06;4
379;3;2009-04-06;8
380;2;2009-04-06;5
383;4;2009-04-06;3
387;1;2009-04-06;5
390;2;2009-04-06;5
400;3;2009-04-06;9
400;2;2009-04-06;2
401;5;2009-04-06;7
16;4;2009-04-07;5
18;2;2009-04-07;4
30;2;2009-04-07;4
85;2;2009-04-07;10
88;3;2009-04-07;6
95;3;2009-04-07;4
97;3;2009-04-07;4
102;2;2009-04-07;9
115;5;2009-04-07;5
136;1;2009-04-07;2
139;4;2009-04-07;9
151;2;2009-04-07;9
165;3;2009-04-07;2
175;2;2009-04-07;1
176;3;2009-04-07;9
186;3;2009-04-07;4
192;5;2009-04-07;4
197;2;2009-04-07;11
221;1;2009-04-07;7
230;3;2009-04-07;8
236;1;2009-04-07;2
241;2;2009-04-07;1
248;5;2009-04-07;6
248;1;2009-04-07;2
270;2;2009-04-07;1
283;4;2009-04-07;7
297;4;2009-04-07;5
298;2;2009-04-07;4
303;2;2009-04-07;4
327;2;2009-04-07;10
328;3;2009-04-07;6
332;3;2009-04-07;4
333;3;2009-04-07;4
335;2;2009-04-07;9
340;5;2009-04-07;5
348;1;2009-04-07;2
349;4;2009-04-07;9
355;2;2009-04-07;9
361;3;2009-04-07;2
365;2;2009-04-07;1
366;3;2009-04-07;9
370;3;2009-04-07;4
372;5;2009-04-07;4
374;2;2009-04-07;6
385;1;2009-04-07;7
389;3;2009-04-07;11
392;1;2009-04-07;2
394;2;2009-04-07;1
397;5;2009-04-07;6
397;1;2009-04-07;2
406;2;2009-04-07;1
411;4;2009-04-07;7
2;4;2009-04-08;7
10;2;2009-04-08;3
12;3;2009-04-08;7
16;5;2009-04-08;3
17;3;2009-04-08;8
24;5;2009-04-08;9
35;1;2009-04-08;9
40;4;2009-04-08;3
59;4;2009-04-08;3
66;2;2009-04-08;6
110;4;2009-04-08;1
114;4;2009-04-08;8
123;3;2009-04-08;2
126;1;2009-04-08;9
127;3;2009-04-08;8
127;2;2009-04-08;8
140;1;2009-04-08;1
160;1;2009-04-08;6
175;2;2009-04-08;4
184;1;2009-04-08;4
186;4;2009-04-08;5
196;2;2009-04-08;11
212;5;2009-04-08;7
217;2;2009-04-08;6
238;5;2009-04-08;2
274;2;2009-04-08;2
276;3;2009-04-08;1
277;4;2009-04-08;7
283;1;2009-04-08;2
283;2;2009-04-08;8
290;5;2009-04-08;7
291;4;2009-04-08;7
294;2;2009-04-08;3
295;3;2009-04-08;7
297;5;2009-04-08;3
297;3;2009-04-08;8
301;5;2009-04-08;9
305;1;2009-04-08;9
308;4;2009-04-08;3
317;4;2009-04-08;3
319;2;2009-04-08;6
338;4;2009-04-08;1
340;4;2009-04-08;8
343;3;2009-04-08;2
344;1;2009-04-08;9
345;3;2009-04-08;8
345;2;2009-04-08;8
350;1;2009-04-08;1
358;1;2009-04-08;6
365;2;2009-04-08;11
369;1;2009-04-08;4
370;4;2009-04-08;5
374;2;2009-04-08;3
381;5;2009-04-08;7
384;2;2009-04-08;6
392;5;2009-04-08;2
408;2;2009-04-08;2
408;3;2009-04-08;1
409;4;2009-04-08;7
411;1;2009-04-08;2
411;2;2009-04-08;8
414;5;2009-04-08;7
3;5;2009-04-09;3
8;3;2009-04-09;3
9;1;2009-04-09;4
14;3;2009-04-09;7
32;5;2009-04-09;5
38;5;2009-04-09;3
38;1;2009-04-09;9
45;3;2009-04-09;4
46;1;2009-04-09;7
67;3;2009-04-09;3
67;1;2009-04-09;3
80;4;2009-04-09;6
101;5;2009-04-09;9
116;4;2009-04-09;3
123;2;2009-04-09;9
131;3;2009-04-09;11
144;4;2009-04-09;9
144;4;2009-04-09;7
150;2;2009-04-09;1
157;3;2009-04-09;3
160;2;2009-04-09;6
173;1;2009-04-09;10
188;4;2009-04-09;9
190;3;2009-04-09;3
196;2;2009-04-09;3
200;2;2009-04-09;4
201;4;2009-04-09;9
201;1;2009-04-09;9
205;3;2009-04-09;5
208;3;2009-04-09;5
212;4;2009-04-09;3
213;5;2009-04-09;3
220;4;2009-04-09;4
222;3;2009-04-09;4
223;3;2009-04-09;2
263;5;2009-04-09;8
265;5;2009-04-09;8
272;2;2009-04-09;3
275;2;2009-04-09;7
276;4;2009-04-09;2
280;2;2009-04-09;2
282;3;2009-04-09;1
286;4;2009-04-09;9
287;4;2009-04-09;11
291;5;2009-04-09;3
293;3;2009-04-09;3
294;1;2009-04-09;4
296;3;2009-04-09;7
304;5;2009-04-09;5
306;5;2009-04-09;3
306;1;2009-04-09;9
311;3;2009-04-09;4
311;1;2009-04-09;7
320;3;2009-04-09;3
320;1;2009-04-09;3
325;4;2009-04-09;6
334;5;2009-04-09;9
341;4;2009-04-09;3
343;2;2009-04-09;9
346;3;2009-04-09;6
351;4;2009-04-09;9
351;4;2009-04-09;7
354;2;2009-04-09;1
357;3;2009-04-09;3
358;2;2009-04-09;6
364;1;2009-04-09;10
371;4;2009-04-09;9
371;3;2009-04-09;3
374;2;2009-04-09;3
376;2;2009-04-09;4
376;4;2009-04-09;9
376;1;2009-04-09;11
378;3;2009-04-09;5
379;3;2009-04-09;5
381;4;2009-04-09;3
382;5;2009-04-09;3
385;4;2009-04-09;4
386;3;2009-04-09;4
386;3;2009-04-09;2
403;5;2009-04-09;8
404;5;2009-04-09;8
407;2;2009-04-09;3
408;2;2009-04-09;7
408;4;2009-04-09;2
410;2;2009-04-09;2
411;3;2009-04-09;1
412;4;2009-04-09;9
413;4;2009-04-09;6
6;3;2009-04-10;7
12;2;2009-04-10;6
13;4;2009-04-10;7
24;5;2009-04-10;1
25;3;2009-04-10;2
39;2;2009-04-10;1
45;1;2009-04-10;4
52;2;2009-04-10;7
59;2;2009-04-10;7
72;4;2009-04-10;7
126;4;2009-04-10;6
142;1;2009-04-10;11
147;3;2009-04-10;6
161;4;2009-04-10;8
164;4;2009-04-10;6
175;2;2009-04-10;4
180;3;2009-04-10;10
192;4;2009-04-10;9
209;2;2009-04-10;3
214;4;2009-04-10;9
226;2;2009-04-10;6
248;3;2009-04-10;9
251;3;2009-04-10;3
252;2;2009-04-10;6
257;5;2009-04-10;1
275;1;2009-04-10;6
293;3;2009-04-10;7
295;2;2009-04-10;6
295;4;2009-04-10;7
301;5;2009-04-10;1
301;3;2009-04-10;2
307;2;2009-04-10;1
311;1;2009-04-10;4
314;2;2009-04-10;7
317;2;2009-04-10;7
322;4;2009-04-10;7
344;4;2009-04-10;6
350;1;2009-04-10;7
353;3;2009-04-10;6
359;4;2009-04-10;11
360;4;2009-04-10;6
365;2;2009-04-10;4
367;3;2009-04-10;10
373;4;2009-04-10;9
380;2;2009-04-10;3
382;4;2009-04-10;9
387;2;2009-04-10;6
397;3;2009-04-10;9
398;3;2009-04-10;3
399;2;2009-04-10;6
400;5;2009-04-10;1
408;1;2009-04-10;6
7;2;2009-04-11;5
9;2;2009-04-11;2
26;1;2009-04-11;6
26;2;2009-04-11;3
37;3;2009-04-11;8
38;1;2009-04-11;4
59;4;2009-04-11;9
68;2;2009-04-11;10
80;4;2009-04-11;5
90;5;2009-04-11;10
95;3;2009-04-11;8
136;4;2009-04-11;10
137;3;2009-04-11;1
148;3;2009-04-11;4
152;3;2009-04-11;10
193;2;2009-04-11;11
195;2;2009-04-11;3
206;2;2009-04-11;7
237;3;2009-04-11;6
241;2;2009-04-11;8
255;1;2009-04-11;2
269;1;2009-04-11;2
282;5;2009-04-11;8
293;2;2009-04-11;5
294;2;2009-04-11;2
302;1;2009-04-11;6
302;2;2009-04-11;3
306;3;2009-04-11;8
306;1;2009-04-11;4
317;4;2009-04-11;9
320;2;2009-04-11;10
325;4;2009-04-11;5
329;5;2009-04-11;10
332;3;2009-04-11;8
348;4;2009-04-11;10
349;3;2009-04-11;1
353;3;2009-04-11;4
355;3;2009-04-11;10
373;2;2009-04-11;10
374;2;2009-04-11;3
378;2;2009-04-11;7
392;3;2009-04-11;6
394;2;2009-04-11;8
400;1;2009-04-11;11
405;1;2009-04-11;2
411;5;2009-04-11;8
11;2;2009-04-12;10
26;2;2009-04-12;5
31;3;2009-04-12;5
31;3;2009-04-12;2
50;4;2009-04-12;7
62;3;2009-04-12;5
64;3;2009-04-12;1
76;4;2009-04-12;4
78;3;2009-04-12;7
84;2;2009-04-12;5
84;2;2009-04-12;2
90;1;2009-04-12;8
90;1;2009-04-12;1
98;1;2009-04-12;1
116;1;2009-04-12;7
132;1;2009-04-12;8
143;2;2009-04-12;9
160;3;2009-04-12;3
168;3;2009-04-12;4
174;4;2009-04-12;5
179;3;2009-04-12;10
187;2;2009-04-12;5
197;5;2009-04-12;2
200;4;2009-04-12;5
227;4;2009-04-12;4
234;4;2009-04-12;11
235;1;2009-04-12;5
239;4;2009-04-12;9
242;2;2009-04-12;2
246;5;2009-04-12;5
251;4;2009-04-12;9
263;3;2009-04-12;2
269;4;2009-04-12;8
281;3;2009-04-12;4
294;2;2009-04-12;10
302;2;2009-04-12;5
303;3;2009-04-12;5
303;3;2009-04-12;2
313;4;2009-04-12;7
318;3;2009-04-12;5
319;3;2009-04-12;1
324;4;2009-04-12;4
324;3;2009-04-12;7
327;2;2009-04-12;5
327;2;2009-04-12;2
329;1;2009-04-12;8
329;1;2009-04-12;1
333;1;2009-04-12;1
341;1;2009-04-12;7
347;1;2009-04-12;8
351;2;2009-04-12;9
358;3;2009-04-12;3
362;3;2009-04-12;4
364;4;2009-04-12;11
367;3;2009-04-12;10
370;2;2009-04-12;5
374;5;2009-04-12;2
376;4;2009-04-12;5
388;4;2009-04-12;4
390;4;2009-04-12;9
391;1;2009-04-12;5
393;4;2009-04-12;9
394;2;2009-04-12;2
396;5;2009-04-12;5
398;4;2009-04-12;9
403;3;2009-04-12;2
405;4;2009-04-12;8
410;3;2009-04-12;4
25;2;2009-04-13;5
30;3;2009-04-13;3
32;4;2009-04-13;5
33;2;2009-04-13;4
38;2;2009-04-13;3
39;1;2009-04-13;7
40;4;2009-04-13;5
54;4;2009-04-13;3
55;1;2009-04-13;6
59;1;2009-04-13;2
61;4;2009-04-13;6
72;3;2009-04-13;3
73;1;2009-04-13;2
82;3;2009-04-13;11
88;3;2009-04-13;5
107;2;2009-04-13;10
112;2;2009-04-13;8
134;4;2009-04-13;8
154;3;2009-04-13;6
157;3;2009-04-13;9
167;3;2009-04-13;7
170;4;2009-04-13;10
171;5;2009-04-13;8
172;3;2009-04-13;5
177;2;2009-04-13;10
177;4;2009-04-13;2
188;2;2009-04-13;8
190;5;2009-04-13;4
197;1;2009-04-13;3
201;3;2009-04-13;7
202;3;2009-04-13;6
204;3;2009-04-13;8
207;1;2009-04-13;10
215;2;2009-04-13;9
217;4;2009-04-13;6
236;4;2009-04-13;10
247;3;2009-04-13;8
258;2;2009-04-13;6
259;4;2009-04-13;2
277;2;2009-04-13;7
279;3;2009-04-13;3
282;1;2009-04-13;11
301;2;2009-04-13;5
303;3;2009-04-13;3
304;4;2009-04-13;5
304;2;2009-04-13;4
307;2;2009-04-13;3
307;1;2009-04-13;7
308;4;2009-04-13;5
315;4;2009-04-13;3
315;1;2009-04-13;6
317;1;2009-04-13;2
318;4;2009-04-13;6
322;3;2009-04-13;3
322;1;2009-04-13;2
326;3;2009-04-13;5
328;3;2009-04-13;5
337;2;2009-04-13;10
339;2;2009-04-13;8
347;4;2009-04-13;8
356;3;2009-04-13;6
357;3;2009-04-13;9
362;3;2009-04-13;7
363;4;2009-04-13;10
363;5;2009-04-13;8
364;3;2009-04-13;5
366;2;2009-04-13;10
366;4;2009-04-13;2
371;2;2009-04-13;8
371;5;2009-04-13;11
375;1;2009-04-13;3
376;3;2009-04-13;7
377;3;2009-04-13;6
377;3;2009-04-13;8
379;1;2009-04-13;10
383;2;2009-04-13;9
384;4;2009-04-13;6
392;4;2009-04-13;10
396;3;2009-04-13;8
401;2;2009-04-13;6
401;4;2009-04-13;2
409;2;2009-04-13;7
409;3;2009-04-13;3
411;1;2009-04-13;5
9;1;2009-04-14;7
26;2;2009-04-14;6
30;4;2009-04-14;7
47;2;2009-04-14;6
84;4;2009-04-14;8
94;2;2009-04-14;2
94;3;2009-04-14;3
106;2;2009-04-14;9
120;3;2009-04-14;2
127;5;2009-04-14;3
131;3;2009-04-14;10
136;3;2009-04-14;6
151;3;2009-04-14;5
157;5;2009-04-14;11
161;2;2009-04-14;9
163;4;2009-04-14;2
184;2;2009-04-14;3
191;3;2009-04-14;9
196;3;2009-04-14;8
210;4;2009-04-14;2
247;4;2009-04-14;3
247;2;2009-04-14;7
251;4;2009-04-14;6
272;3;2009-04-14;5
273;3;2009-04-14;6
294;1;2009-04-14;7
302;2;2009-04-14;6
303;4;2009-04-14;7
311;2;2009-04-14;6
327;4;2009-04-14;8
332;2;2009-04-14;2
332;3;2009-04-14;3
337;2;2009-04-14;9
342;3;2009-04-14;2
345;5;2009-04-14;3
346;3;2009-04-14;10
348;3;2009-04-14;6
355;3;2009-04-14;5
357;5;2009-04-14;1
359;2;2009-04-14;9
360;4;2009-04-14;2
369;2;2009-04-14;11
372;3;2009-04-14;9
374;3;2009-04-14;8
380;4;2009-04-14;2
396;4;2009-04-14;3
396;2;2009-04-14;7
398;4;2009-04-14;6
407;3;2009-04-14;5
407;3;2009-04-14;6
11;3;2009-04-15;3
20;3;2009-04-15;6
29;3;2009-04-15;2
34;4;2009-04-15;7
38;3;2009-04-15;9
50;3;2009-04-15;2
52;4;2009-04-15;4
56;2;2009-04-15;6
60;4;2009-04-15;8
72;4;2009-04-15;2
72;1;2009-04-15;3
81;3;2009-04-15;4
95;1;2009-04-15;6
106;1;2009-04-15;2
118;5;2009-04-15;4
123;1;2009-04-15;6
161;1;2009-04-15;2
163;2;2009-04-15;3
195;3;2009-04-15;3
212;4;2009-04-15;11
216;3;2009-04-15;3
234;4;2009-04-15;10
254;4;2009-04-15;4
257;2;2009-04-15;7
262;2;2009-04-15;10
275;2;2009-04-15;2
294;3;2009-04-15;3
299;3;2009-04-15;6
302;3;2009-04-15;2
305;4;2009-04-15;7
307;3;2009-04-15;9
313;3;2009-04-15;2
314;4;2009-04-15;4
316;2;2009-04-15;6
317;4;2009-04-15;8
322;4;2009-04-15;2
322;1;2009-04-15;3
326;3;2009-04-15;4
332;1;2009-04-15;6
337;1;2009-04-15;2
342;5;2009-04-15;4
343;1;2009-04-15;6
359;1;2009-04-15;2
360;2;2009-04-15;3
374;3;2009-04-15;3
381;4;2009-04-15;2
383;3;2009-04-15;3
390;4;2009-04-15;11
399;4;2009-04-15;4
400;2;2009-04-15;7
403;2;2009-04-15;10
408;2;2009-04-15;2
10;2;2009-04-16;8
12;3;2009-04-16;7
19;4;2009-04-16;7
24;2;2009-04-16;4
31;4;2009-04-16;4
32;2;2009-04-16;6
41;2;2009-04-16;3
70;2;2009-04-16;3
84;4;2009-04-16;9
93;4;2009-04-16;9
93;1;2009-04-16;2
96;3;2009-04-16;9
99;3;2009-04-16;6
101;1;2009-04-16;8
106;4;2009-04-16;10
128;2;2009-04-16;2
140;2;2009-04-16;7
159;3;2009-04-16;3
162;2;2009-04-16;7
164;4;2009-04-16;6
170;2;2009-04-16;4
177;3;2009-04-16;7
196;1;2009-04-16;2
196;3;2009-04-16;11
201;5;2009-04-16;7
228;3;2009-04-16;9
263;3;2009-04-16;9
264;2;2009-04-16;9
269;4;2009-04-16;7
271;4;2009-04-16;3
276;1;2009-04-16;4
281;4;2009-04-16;4
289;4;2009-04-16;4
294;2;2009-04-16;8
295;3;2009-04-16;7
298;4;2009-04-16;7
301;2;2009-04-16;4
303;4;2009-04-16;4
304;2;2009-04-16;6
308;2;2009-04-16;3
321;2;2009-04-16;3
327;4;2009-04-16;9
331;4;2009-04-16;9
331;1;2009-04-16;2
332;3;2009-04-16;9
334;3;2009-04-16;6
334;1;2009-04-16;8
337;4;2009-04-16;10
345;2;2009-04-16;2
350;2;2009-04-16;7
358;3;2009-04-16;3
359;2;2009-04-16;11
360;4;2009-04-16;6
363;2;2009-04-16;4
366;3;2009-04-16;7
374;1;2009-04-16;2
374;3;2009-04-16;6
376;5;2009-04-16;7
388;3;2009-04-16;9
403;3;2009-04-16;9
403;2;2009-04-16;9
405;4;2009-04-16;7
406;4;2009-04-16;3
408;1;2009-04-16;4
410;4;2009-04-16;4
414;4;2009-04-16;4
4;5;2009-04-17;3
6;5;2009-04-17;6
9;4;2009-04-17;6
22;5;2009-04-17;4
25;4;2009-04-17;9
31;3;2009-04-17;6
36;3;2009-04-17;8
42;5;2009-04-17;8
45;3;2009-04-17;8
49;4;2009-04-17;8
64;2;2009-04-17;8
85;2;2009-04-17;4
108;3;2009-04-17;9
116;1;2009-04-17;11
135;3;2009-04-17;1
136;2;2009-04-17;2
159;2;2009-04-17;7
162;2;2009-04-17;2
184;1;2009-04-17;9
192;3;2009-04-17;3
208;4;2009-04-17;3
210;1;2009-04-17;5
210;3;2009-04-17;6
212;3;2009-04-17;4
221;2;2009-04-17;10
222;3;2009-04-17;5
224;2;2009-04-17;3
240;4;2009-04-17;5
254;3;2009-04-17;4
256;2;2009-04-17;2
262;1;2009-04-17;3
266;5;2009-04-17;5
288;5;2009-04-17;2
292;5;2009-04-17;3
293;5;2009-04-17;6
294;4;2009-04-17;6
300;5;2009-04-17;4
301;4;2009-04-17;9
303;3;2009-04-17;6
306;3;2009-04-17;8
309;5;2009-04-17;8
311;3;2009-04-17;11
312;4;2009-04-17;8
319;2;2009-04-17;8
327;2;2009-04-17;4
337;3;2009-04-17;9
341;1;2009-04-17;9
348;3;2009-04-17;1
348;2;2009-04-17;2
358;2;2009-04-17;7
359;2;2009-04-17;2
369;1;2009-04-17;9
373;3;2009-04-17;3
379;4;2009-04-17;3
380;1;2009-04-17;5
380;3;2009-04-17;6
381;3;2009-04-17;4
385;2;2009-04-17;10
386;3;2009-04-17;5
386;2;2009-04-17;3
393;4;2009-04-17;5
399;3;2009-04-17;4
400;2;2009-04-17;2
403;1;2009-04-17;3
404;5;2009-04-17;5
413;5;2009-04-17;2
6;4;2009-04-18;8
13;3;2009-04-18;3
23;4;2009-04-18;4
27;2;2009-04-18;11
36;3;2009-04-18;1
37;2;2009-04-18;9
47;3;2009-04-18;1
63;3;2009-04-18;10
65;5;2009-04-18;10
68;4;2009-04-18;4
68;5;2009-04-18;2
76;2;2009-04-18;10
79;3;2009-04-18;2
82;1;2009-04-18;2
106;3;2009-04-18;8
112;5;2009-04-18;5
119;3;2009-04-18;6
124;2;2009-04-18;4
130;4;2009-04-18;9
138;2;2009-04-18;6
141;4;2009-04-18;5
145;4;2009-04-18;7
147;1;2009-04-18;3
162;1;2009-04-18;10
174;5;2009-04-18;7
174;3;2009-04-18;5
177;3;2009-04-18;8
198;2;2009-04-18;6
202;4;2009-04-18;4
209;4;2009-04-18;8
218;4;2009-04-18;9
221;4;2009-04-18;11
222;2;2009-04-18;5
227;2;2009-04-18;6
231;2;2009-04-18;2
234;4;2009-04-18;2
262;5;2009-04-18;2
264;4;2009-04-18;7
293;4;2009-04-18;8
295;3;2009-04-18;3
300;4;2009-04-18;4
302;2;2009-04-18;8
306;3;2009-04-18;1
306;2;2009-04-18;9
311;3;2009-04-18;1
318;3;2009-04-18;10
319;5;2009-04-18;10
320;4;2009-04-18;4
320;5;2009-04-18;2
324;2;2009-04-18;10
325;3;2009-04-18;2
326;1;2009-04-18;2
337;3;2009-04-18;8
339;5;2009-04-18;5
342;3;2009-04-18;6
344;2;2009-04-18;4
346;4;2009-04-18;9
349;2;2009-04-18;6
350;4;2009-04-18;5
352;4;2009-04-18;11
353;1;2009-04-18;3
359;1;2009-04-18;10
364;5;2009-04-18;7
365;3;2009-04-18;5
366;3;2009-04-18;8
375;2;2009-04-18;6
377;4;2009-04-18;4
380;4;2009-04-18;8
384;4;2009-04-18;9
385;4;2009-04-18;5
386;2;2009-04-18;5
388;2;2009-04-18;6
389;2;2009-04-18;2
390;4;2009-04-18;2
403;5;2009-04-18;2
403;4;2009-04-18;7
2;2;2009-04-19;5
3;4;2009-04-19;6
11;5;2009-04-19;7
13;3;2009-04-19;6
24;4;2009-04-19;4
39;5;2009-04-19;9
51;2;2009-04-19;6
57;2;2009-04-19;7
60;2;2009-04-19;9
64;2;2009-04-19;10
66;4;2009-04-19;11
73;4;2009-04-19;7
84;4;2009-04-19;8
85;2;2009-04-19;5
91;4;2009-04-19;7
93;4;2009-04-19;8
99;5;2009-04-19;8
102;4;2009-04-19;5
106;3;2009-04-19;7
114;4;2009-04-19;10
122;2;2009-04-19;9
148;4;2009-04-19;9
168;2;2009-04-19;4
173;1;2009-04-19;10
200;3;2009-04-19;4
223;4;2009-04-19;2
236;3;2009-04-19;6
240;1;2009-04-19;3
245;5;2009-04-19;3
254;2;2009-04-19;7
255;4;2009-04-19;4
259;1;2009-04-19;5
259;3;2009-04-19;1
285;5;2009-04-19;8
291;2;2009-04-19;5
291;4;2009-04-19;6
294;5;2009-04-19;7
295;3;2009-04-19;6
301;4;2009-04-19;11
307;5;2009-04-19;9
313;2;2009-04-19;6
316;2;2009-04-19;7
317;2;2009-04-19;9
319;2;2009-04-19;10
319;4;2009-04-19;5
322;4;2009-04-19;7
5;4;2009-04-20;8
15;3;2009-04-20;9
18;5;2009-04-20;8
38;1;2009-04-20;7
44;3;2009-04-20;6
51;3;2009-04-20;3
54;3;2009-04-20;1
60;3;2009-04-20;2
70;1;2009-04-20;9
82;2;2009-04-20;10
126;5;2009-04-20;5
141;5;2009-04-20;3
151;2;2009-04-20;4
152;4;2009-04-20;3
156;4;2009-04-20;7
169;3;2009-04-20;9
171;2;2009-04-20;9
175;2;2009-04-20;9
177;2;2009-04-20;7
195;2;2009-04-20;10
197;3;2009-04-20;11
212;4;2009-04-20;4
225;2;2009-04-20;9
226;3;2009-04-20;6
243;4;2009-04-20;2
263;2;2009-04-20;9
269;2;2009-04-20;6
9;2;2009-04-21;7
9;3;2009-04-21;9
20;3;2009-04-21;4
24;3;2009-04-21;5
26;3;2009-04-21;1
36;4;2009-04-21;6
42;3;2009-04-21;8
43;3;2009-04-21;1
55;1;2009-04-21;2
60;4;2009-04-21;5
63;5;2009-04-21;1
87;2;2009-04-21;8
99;1;2009-04-21;5
105;2;2009-04-21;10
105;1;2009-04-21;2
109;3;2009-04-21;1
109;3;2009-04-21;2
111;3;2009-04-21;2
118;4;2009-04-21;7
132;5;2009-04-21;5
149;3;2009-04-21;5
160;5;2009-04-21;11
166;2;2009-04-21;6
176;3;2009-04-21;5
182;4;2009-04-21;4
193;3;2009-04-21;2
198;4;2009-04-21;1
200;4;2009-04-21;5
200;2;2009-04-21;9
220;5;2009-04-21;2
222;2;2009-04-21;9
223;5;2009-04-21;9
249;3;2009-04-21;4
253;1;2009-04-21;4
256;5;2009-04-21;9
267;3;2009-04-21;4
281;5;2009-04-21;8
3;5;2009-04-22;7
6;1;2009-04-22;8
20;4;2009-04-22;2
25;3;2009-04-22;5
27;4;2009-04-22;2
